id,subtype,class,height,wkt_geometry,area_m2
e9c693cd-dbbf-4c88-a4d8-48fba5a80807,,,7.0,"POLYGON ((-122.432007 37.7987986, -122.432001 37.7987556, -122.4319686 37.7985891, -122.4319566 37.7985905, -122.4319543 37.7985775, -122.4319181 37.7985815, -122.4319192 37.7985875, -122.4319015 37.7985895, -122.4319003 37.798583, -122.4318684 37.7985865, -122.4318695 37.7985928, -122.4318548 37.7985944, -122.4318677 37.7986674, -122.4318832 37.7986657, -122.4318944 37.7987292, -122.4318836 37.7987304, -122.4318905 37.7987693, -122.4319323 37.7987647, -122.4319396 37.798806, -122.432007 37.7987986))",
8f6484ba-a8ee-48f4-a67c-c75b7011b589,,,12.0,"POLYGON ((-122.4322273 37.7987271, -122.4323364 37.7987134, -122.4323311 37.7986872, -122.4323398 37.7986861, -122.4323335 37.7986549, -122.4323191 37.7986567, -122.4323082 37.7986028, -122.4323218 37.798601, -122.4323162 37.798573, -122.4323083 37.798574, -122.4323026 37.7985458, -122.4321935 37.7985597, -122.4321944 37.7985641, -122.4322273 37.7987271))",
d4ee09c2-9197-452d-9841-09a661fd315b,,,5.8,"POLYGON ((-122.4322296 37.7987388, -122.4322273 37.7987271, -122.4321944 37.7985641, -122.4320931 37.7985768, -122.432109 37.7986557, -122.4321283 37.7987515, -122.4322296 37.7987388))",
357660bf-a66c-4409-82c8-bc898b59dc25,,,6.0,"POLYGON ((-122.4320877 37.7986584, -122.432109 37.7986557, -122.4320931 37.7985768, -122.4320311 37.7985853, -122.4320383 37.7986202, -122.4320636 37.7987478, -122.4320658 37.7987585, -122.4321067 37.7987534, -122.4320877 37.7986584))",
5a2f715e-ef23-494d-85a4-4672a629b265,,,9.0,"POLYGON ((-122.4320543 37.7987489, -122.4320636 37.7987478, -122.4320383 37.7986202, -122.4320194 37.7986225, -122.4320119 37.7985838, -122.4319686 37.7985891, -122.432001 37.7987556, -122.4320071 37.7987872, -122.4320161 37.7987862, -122.4320289 37.7988519, -122.4320732 37.7988466, -122.4320543 37.7987489))",
5aaa1216-bebf-4bc0-941d-fb6dcede130f,,,10.0,"POLYGON ((-122.4322207 37.7988295, -122.4323513 37.7988145, -122.4323399 37.7987488, -122.4321871 37.7987654, -122.4321986 37.7988315, -122.4322207 37.7988295))",
56b3960d-a409-428d-a8c8-75c209f9d388,,,13.0,"POLYGON ((-122.4327447 37.7986808, -122.432723 37.7985796, -122.4326869 37.7985844, -122.4326854 37.7985772, -122.4325507 37.7985952, -122.4325759 37.7987128, -122.4326644 37.7987009, -122.4327135 37.7986944, -122.4327115 37.7986852, -122.4327447 37.7986808))",
9a57e8d5-0776-48c7-850d-fc6dd0cba0ea,,,3.0,"POLYGON ((-122.4328829 37.7986816, -122.4328777 37.7986578, -122.4328532 37.7985436, -122.432792 37.7985519, -122.4328218 37.7986898, -122.4328829 37.7986816))",
14630bf2-1fd1-4784-a6a8-2328074ced44,,,7.0,"POLYGON ((-122.4328423 37.7984926, -122.4328376 37.7984742, -122.4327275 37.7984893, -122.4327282 37.7984926, -122.4326186 37.7985072, -122.4326179 37.798504, -122.4326166 37.7984979, -122.4325877 37.7985017, -122.432589 37.7985078, -122.4325335 37.7985152, -122.4325353 37.7985235, -122.4325251 37.7985248, -122.4325297 37.7985465, -122.43254 37.7985451, -122.432548 37.7985842, -122.432792 37.7985519, -122.4328532 37.7985436, -122.4328423 37.7984926))",
862671b2-b964-485a-8e6d-0846000af42e,,,9.0,"POLYGON ((-122.432915 37.7984601, -122.4329198 37.7984822, -122.4329352 37.798554, -122.432943 37.7985903, -122.4329481 37.7986127, -122.4329799 37.7986084, -122.4329784 37.7986011, -122.4329945 37.7985989, -122.4329961 37.7986063, -122.4330318 37.7986014, -122.4330278 37.7985833, -122.4330403 37.7985819, -122.4330164 37.7984704, -122.4330076 37.7984717, -122.4330025 37.7984482, -122.432915 37.7984601))",
