id,subtype,class,height,wkt_geometry,area_m2
1f3d1937-3c03-4d74-99c8-0d3799dd86a9,,,3.843337297439575,"POLYGON ((-93.2493751 44.9876052, -93.2493313 44.9876641, -93.2494042 44.9876913, -93.249448 44.9876323, -93.2493751 44.9876052))",
788d22ce-1295-499c-926e-0551a397841c,,,6.006660461425781,"POLYGON ((-93.2492822 44.9881166, -93.2492287 44.9880945, -93.2491596 44.9881779, -93.2492615 44.9882201, -93.2493691 44.9880902, -93.2493207 44.9880701, -93.2492822 44.9881166))",
62f18d1f-8f74-4818-b885-d90d7b42a0e8,,,3.2722108364105225,"POLYGON ((-93.25064 44.9879879, -93.2505557 44.9879527, -93.2504891 44.9880325, -93.2505735 44.9880677, -93.25064 44.9879879))",
69cbadc9-f5de-4968-bca0-06b927e5760b,residential,apartments,8.657312393188477,"POLYGON ((-93.2504818 44.9883159, -93.2502846 44.988239, -93.25001 44.9885915, -93.2504141 44.988749, -93.2505286 44.988602, -93.2502983 44.9885122, -93.2503969 44.9883858, -93.2504201 44.9883949, -93.2504818 44.9883159))",
b9993c00-e550-4366-9559-4815dcd0f31a,residential,detached,4.904330253601074,"POLYGON ((-93.2497018 44.9883537, -93.2494681 44.9882553, -93.2494002 44.9883361, -93.2496338 44.9884344, -93.2497018 44.9883537))",
b9f4c2bc-44f2-418a-9d6d-ddd0252b8324,residential,apartments,8.91190242767334,"POLYGON ((-93.2511219 44.9885763, -93.2508551 44.9889036, -93.2510331 44.9889762, -93.2512999 44.9886489, -93.2511219 44.9885763))",
c3f47f31-aa14-4fb4-88f6-9b12bc303ff5,,,6.476264953613281,"POLYGON ((-93.2514056 44.9885442, -93.2512764 44.9884964, -93.25123 44.988559, -93.2513592 44.9886068, -93.2514056 44.9885442))",
591a19ec-bd15-4fbb-92f3-202f7c39686a,residential,terrace,7.809263229370117,"POLYGON ((-93.2514418 44.988494, -93.2516186 44.9882706, -93.2514725 44.9882128, -93.2512957 44.9884361, -93.2514418 44.988494))",
8202e74a-940a-4ce9-89ce-5c45fd59c6b6,,,6.4349470138549805,"POLYGON ((-93.2516203 44.9890771, -93.2514337 44.9890066, -93.2513303 44.9891435, -93.2517463 44.9893007, -93.2519624 44.9890147, -93.251733 44.988928, -93.2516203 44.9890771))",
2db0675b-b713-4964-8144-8dcdc0b32778,commercial,,5.059812068939209,"POLYGON ((-93.2511776 44.989441, -93.2511239 44.9895122, -93.2513177 44.9895854, -93.2513467 44.989547, -93.2513303 44.9894985, -93.2511776 44.989441))",
2c65b036-ff36-46e9-959b-489e112f2453,,,4.767928600311279,"POLYGON ((-93.2510688 44.9896129, -93.2511671 44.9895784, -93.2511174 44.9895077, -93.2510082 44.989546, -93.250916 44.9896646, -93.2509514 44.989715, -93.2511031 44.9896617, -93.2510688 44.9896129))",
8e14865c-52cf-4df7-ba30-44b4c6d737e1,outbuilding,roof,4.08135461807251,"POLYGON ((-93.2511531 44.9903014, -93.2513188 44.9903672, -93.251544 44.9900834, -93.2513783 44.9900176, -93.2511531 44.9903014))",
7939f6d6-a246-4258-8f71-6ff33ef74939,,,4.0549468994140625,"POLYGON ((-93.2512135 44.9899523, -93.2511882 44.9899146, -93.2508148 44.9900397, -93.2508422 44.9900807, -93.2508555 44.9901005, -93.251229 44.9899754, -93.2512135 44.9899523))",
1f1e0d0d-5a17-4a83-9613-58b93b025f2b,commercial,commercial,4.173259735107422,"POLYGON ((-93.2493138 44.9901489, -93.2495306 44.9902343, -93.2495556 44.9902027, -93.2495965 44.9902188, -93.24982 44.9901407, -93.2498211 44.9900998, -93.2494635 44.9899588, -93.2493138 44.9901489))",
c61a9019-1375-4913-822b-105e6743abf2,commercial,commercial,4.690369606018066,"POLYGON ((-93.250467 44.9897785, -93.250557 44.989664, -93.2502628 44.9895483, -93.2501729 44.9896628, -93.250467 44.9897785))",
a410204f-b636-4fb4-83e8-114a68334939,commercial,office,6.329936504364014,"POLYGON ((-93.2504823 44.9890855, -93.2502186 44.9894248, -93.2504407 44.9895112, -93.2505668 44.9893489, -93.2506408 44.9893777, -93.2505169 44.9895372, -93.2506338 44.9895826, -93.2508944 44.9892473, -93.250777 44.9892017, -93.2506824 44.9893234, -93.2506083 44.9892946, -93.2507039 44.9891717, -93.2504823 44.9890855))",
d51abb0c-3610-4998-8960-72b660d53d57,civic,civic,8.019510269165039,"POLYGON ((-93.2498648 44.9888807, -93.249787 44.98885, -93.2496296 44.9890489, -93.2495804 44.9891091, -93.2496777 44.9891465, -93.2496501 44.9891824, -93.2497139 44.989207, -93.2498503 44.9890297, -93.2500192 44.9890947, -93.2501324 44.988949, -93.2500203 44.9889058, -93.2499459 44.9889371, -93.24993 44.9889307, -93.2499456 44.9889125, -93.2498648 44.9888807))",
4aa26f23-af60-4781-bae9-a88cce426ad2,residential,apartments,7.651758193969727,"POLYGON ((-93.2482431 44.9897331, -93.248377 44.9895696, -93.2482715 44.9895264, -93.2482563 44.9895449, -93.2476976 44.9893161, -93.2477128 44.9892975, -93.2476357 44.9892659, -93.2475018 44.9894294, -93.2475896 44.9894654, -93.2476065 44.9894447, -93.2481494 44.9896671, -93.2481324 44.9896878, -93.2482431 44.9897331))",
5c483a4c-42f6-42e8-8d1b-ec27ed267c7e,residential,apartments,7.547821521759033,"POLYGON ((-93.2473468 44.9893215, -93.2474511 44.9891858, -93.2469182 44.988981, -93.2467138 44.9892471, -93.2468861 44.9893133, -93.2469862 44.9891829, -93.2473468 44.9893215))",
ab7fe320-db76-42a5-9f4e-afb85862598b,residential,apartments,3.944020986557007,"POLYGON ((-93.246878 44.9889777, -93.246765 44.9889349, -93.2466869 44.989038, -93.2467173 44.9890495, -93.2466721 44.9891092, -93.2467547 44.9891405, -93.246878 44.9889777))",
7ac71134-7b58-4f97-bd1e-8fe46eac0bac,residential,house,7.430516242980957,"POLYGON ((-93.2465565 44.9897773, -93.2466575 44.9896471, -93.2465258 44.989596, -93.2464249 44.9897262, -93.2465565 44.9897773))",
4d1ce1c9-c951-4a51-891d-571e758508ba,,,7.100803852081299,"POLYGON ((-93.2474539 44.9901054, -93.2475541 44.9899761, -93.2474203 44.9899242, -93.24732 44.9900536, -93.2474539 44.9901054))",
831089ed-b50b-410e-a005-3b46f0e2c2e7,residential,apartments,6.392066955566406,"POLYGON ((-93.2472519 44.9900558, -93.2474025 44.9898616, -93.2472615 44.9898069, -93.2471109 44.9900011, -93.2472519 44.9900558))",
ea8b23a5-4fe3-4edb-8479-0d73fb0f198a,residential,house,7.976166248321533,"POLYGON ((-93.2469924 44.9899353, -93.2470859 44.9898147, -93.2469762 44.9897722, -93.2468827 44.9898928, -93.2469924 44.9899353))",
de70e317-5b16-4417-96f3-3e55b6ff0ea3,residential,house,6.641563892364502,"POLYGON ((-93.2468634 44.9898769, -93.2469519 44.9897627, -93.2468473 44.9897221, -93.2467723 44.9898189, -93.2468042 44.9898312, -93.2467907 44.9898486, -93.2468634 44.9898769))",
7b9f3cd5-1033-42b8-90bd-38b0d13ee23b,residential,house,6.386446952819824,"POLYGON ((-93.2467233 44.9898205, -93.24679 44.9897346, -93.2466884 44.9896952, -93.2466369 44.9897616, -93.2466826 44.9897794, -93.2466675 44.9897989, -93.2467233 44.9898205))",
b515c54d-d059-4843-a0be-77b5b5a57585,residential,apartments,7.5536041259765625,"POLYGON ((-93.2477167 44.9902425, -93.2478757 44.9900374, -93.2476797 44.9899614, -93.2475207 44.9901665, -93.2477167 44.9902425))",
713ce0dc-3150-4dd3-b26f-7c43cb6b4c76,residential,house,7.453884601593018,"POLYGON ((-93.24813 44.9900655, -93.2481749 44.990082, -93.2482392 44.9899938, -93.2481759 44.9899707, -93.2481116 44.9900588, -93.24813 44.9900655))",
381546ce-3cce-47fe-ad57-c01fb01c4a76,medical,,3.8402109146118164,"POLYGON ((-93.2488827 44.990444, -93.2485814 44.9903254, -93.2484692 44.9904896, -93.2485576 44.9905723, -93.2488025 44.9904756, -93.2488827 44.990444))",
b3d75531-6ae2-466b-a1c2-8af8d09c6b16,residential,apartments,7.3885650634765625,"POLYGON ((-93.249038 44.9908248, -93.2491722 44.9906393, -93.2491134 44.990618, -93.2491016 44.9906343, -93.2490753 44.9906248, -93.2489529 44.990794, -93.249038 44.9908248))",
